Zeile;Time;Concentration;Mean 10s;TimeMean
6992;19.08.2019 14:30;1553.6;#DIV/0!;00.01.1900 00:00:00
6993;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
6994;19.08.2019 14:30;1557.7;#DIV/0!;00.01.1900 00:00:00
6995;19.08.2019 14:30;1568;#DIV/0!;00.01.1900 00:00:00
6996;19.08.2019 14:30;1559.8;#DIV/0!;00.01.1900 00:00:00
6997;19.08.2019 14:30;1499;#DIV/0!;00.01.1900 00:00:00
6998;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
6999;19.08.2019 14:30;1529.9;#DIV/0!;00.01.1900 00:00:00
7000;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7001;19.08.2019 14:30;1585.1;#DIV/0!;00.01.1900 00:00:00
7002;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7003;19.08.2019 14:30;1559.8;#DIV/0!;00.01.1900 00:00:00
7004;19.08.2019 14:30;1510.3;#DIV/0!;00.01.1900 00:00:00
7005;19.08.2019 14:30;1614.4;#DIV/0!;00.01.1900 00:00:00
7006;19.08.2019 14:30;1533.5;#DIV/0!;00.01.1900 00:00:00
7007;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7008;19.08.2019 14:30;1530.9;#DIV/0!;00.01.1900 00:00:00
7009;19.08.2019 14:30;1514.4;#DIV/0!;00.01.1900 00:00:00
7010;19.08.2019 14:30;1610.3;#DIV/0!;00.01.1900 00:00:00
7011;19.08.2019 14:30;1536.1;#DIV/0!;00.01.1900 00:00:00
7012;19.08.2019 14:30;1511.3;#DIV/0!;00.01.1900 00:00:00
7013;19.08.2019 14:30;1548.5;#DIV/0!;00.01.1900 00:00:00
7014;19.08.2019 14:30;1529.9;#DIV/0!;00.01.1900 00:00:00
7015;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7016;19.08.2019 14:30;1573.7;#DIV/0!;00.01.1900 00:00:00
7017;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7018;19.08.2019 14:30;1548.5;#DIV/0!;00.01.1900 00:00:00
7019;19.08.2019 14:30;1581.1;#DIV/0!;00.01.1900 00:00:00
7020;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7021;19.08.2019 14:30;1619.6;#DIV/0!;00.01.1900 00:00:00
7022;19.08.2019 14:30;1544.3;#DIV/0!;00.01.1900 00:00:00
7023;19.08.2019 14:30;1571.1;#DIV/0!;00.01.1900 00:00:00
7024;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7025;19.08.2019 14:30;1627.8;#DIV/0!;00.01.1900 00:00:00
7026;19.08.2019 14:30;1544.3;#DIV/0!;00.01.1900 00:00:00
7027;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7028;19.08.2019 14:30;1578;#DIV/0!;00.01.1900 00:00:00
7029;19.08.2019 14:30;1535.6;#DIV/0!;00.01.1900 00:00:00
7030;19.08.2019 14:30;1561.4;#DIV/0!;00.01.1900 00:00:00
7031;19.08.2019 14:30;1557.3;#DIV/0!;00.01.1900 00:00:00
7032;19.08.2019 14:30;1561.4;#DIV/0!;00.01.1900 00:00:00
7033;19.08.2019 14:30;1557.3;#DIV/0!;00.01.1900 00:00:00
7034;19.08.2019 14:30;1490.7;#DIV/0!;00.01.1900 00:00:00
7035;19.08.2019 14:30;1577.8;#DIV/0!;00.01.1900 00:00:00
7036;19.08.2019 14:30;1577.3;#DIV/0!;00.01.1900 00:00:00
7037;19.08.2019 14:30;NaN;#DIV/0!;00.01.1900 00:00:00
7038;19.08.2019 14:30;1555.7;#DIV/0!;00.01.1900 00:00:00
7039;19.08.2019 14:30;1564.3;#DIV/0!;00.01.1900 00:00:00
7040;19.08.2019 14:30;1579.8;#DIV/0!;00.01.1900 00:00:00
7041;19.08.2019 14:30;1540.2;#DIV/0!;00.01.1900 00:00:00
7042;19.08.2019 14:30;1567.5;#DIV/0!;00.01.1900 00:00:00
7043;19.08.2019 14:30;1529.9;#DIV/0!;00.01.1900 00:00:00
7044;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7045;19.08.2019 14:31;1603.4;#DIV/0!;00.01.1900 00:00:00
7046;19.08.2019 14:31;1576.2;#DIV/0!;00.01.1900 00:00:00
7047;19.08.2019 14:31;1557.1;#DIV/0!;00.01.1900 00:00:00
7048;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7049;19.08.2019 14:31;1563.3;#DIV/0!;00.01.1900 00:00:00
7050;19.08.2019 14:31;1544.8;#DIV/0!;00.01.1900 00:00:00
7051;19.08.2019 14:31;1485.1;#DIV/0!;00.01.1900 00:00:00
7052;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7053;19.08.2019 14:31;1481.4;#DIV/0!;00.01.1900 00:00:00
7054;19.08.2019 14:31;1543.3;#DIV/0!;00.01.1900 00:00:00
7055;19.08.2019 14:31;1568.6;#DIV/0!;00.01.1900 00:00:00
7056;19.08.2019 14:31;1591.8;#DIV/0!;00.01.1900 00:00:00
7057;19.08.2019 14:31;1586.6;#DIV/0!;00.01.1900 00:00:00
7058;19.08.2019 14:31;1602.1;#DIV/0!;00.01.1900 00:00:00
7059;19.08.2019 14:31;1525.8;#DIV/0!;00.01.1900 00:00:00
7060;19.08.2019 14:31;1610.6;#DIV/0!;00.01.1900 00:00:00
7061;19.08.2019 14:31;1562.3;#DIV/0!;00.01.1900 00:00:00
7062;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7063;19.08.2019 14:31;1596.2;#DIV/0!;00.01.1900 00:00:00
7064;19.08.2019 14:31;1546.8;#DIV/0!;00.01.1900 00:00:00
7065;19.08.2019 14:31;1605.5;#DIV/0!;00.01.1900 00:00:00
7066;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7067;19.08.2019 14:31;1561.9;#DIV/0!;00.01.1900 00:00:00
7068;19.08.2019 14:31;1569.6;#DIV/0!;00.01.1900 00:00:00
7069;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7070;19.08.2019 14:31;1580.4;#DIV/0!;00.01.1900 00:00:00
7071;19.08.2019 14:31;1534;#DIV/0!;00.01.1900 00:00:00
7072;19.08.2019 14:31;1573.2;#DIV/0!;00.01.1900 00:00:00
7073;19.08.2019 14:31;1585.6;#DIV/0!;00.01.1900 00:00:00
7074;19.08.2019 14:31;1548.5;#DIV/0!;00.01.1900 00:00:00
7075;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7076;19.08.2019 14:31;1522.1;#DIV/0!;00.01.1900 00:00:00
7077;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7078;19.08.2019 14:31;1604.1;#DIV/0!;00.01.1900 00:00:00
7079;19.08.2019 14:31;1491.8;#DIV/0!;00.01.1900 00:00:00
7080;19.08.2019 14:31;1590.7;#DIV/0!;00.01.1900 00:00:00
7081;19.08.2019 14:31;1619.6;#DIV/0!;00.01.1900 00:00:00
7082;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7083;19.08.2019 14:31;1587.1;#DIV/0!;00.01.1900 00:00:00
7084;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7085;19.08.2019 14:31;1585.1;#DIV/0!;00.01.1900 00:00:00
7086;19.08.2019 14:31;1567;#DIV/0!;00.01.1900 00:00:00
7087;19.08.2019 14:31;1557.7;#DIV/0!;00.01.1900 00:00:00
7088;19.08.2019 14:31;1604.5;#DIV/0!;00.01.1900 00:00:00
7089;19.08.2019 14:31;1522.1;#DIV/0!;00.01.1900 00:00:00
7090;19.08.2019 14:31;1528.3;#DIV/0!;00.01.1900 00:00:00
7091;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7092;19.08.2019 14:31;1595.2;#DIV/0!;00.01.1900 00:00:00
7093;19.08.2019 14:31;1529.3;#DIV/0!;00.01.1900 00:00:00
7094;19.08.2019 14:31;1558.7;#DIV/0!;00.01.1900 00:00:00
7095;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7096;19.08.2019 14:31;1532;#DIV/0!;00.01.1900 00:00:00
7097;19.08.2019 14:31;1608.2;#DIV/0!;00.01.1900 00:00:00
7098;19.08.2019 14:31;1621.6;#DIV/0!;00.01.1900 00:00:00
7099;19.08.2019 14:31;NaN;#DIV/0!;00.01.1900 00:00:00
7100;19.08.2019 14:31;1604.1;#DIV/0!;00.01.1900 00:00:00
7101;19.08.2019 14:31;1586.1;#DIV/0!;00.01.1900 00:00:00
7102;19.08.2019 14:31;1607.2;#DIV/0!;00.01.1900 00:00:00
7103;19.08.2019 14:31;1537.1;#DIV/0!;00.01.1900 00:00:00
7104;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7105;19.08.2019 14:32;1567;#DIV/0!;00.01.1900 00:00:00
7106;19.08.2019 14:32;1546.4;#DIV/0!;00.01.1900 00:00:00
7107;19.08.2019 14:32;1606.5;#DIV/0!;00.01.1900 00:00:00
7108;19.08.2019 14:32;1607.2;#DIV/0!;00.01.1900 00:00:00
7109;19.08.2019 14:32;1545.8;#DIV/0!;00.01.1900 00:00:00
7110;19.08.2019 14:32;1572.6;#DIV/0!;00.01.1900 00:00:00
7111;19.08.2019 14:32;1574.7;#DIV/0!;00.01.1900 00:00:00
7112;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7113;19.08.2019 14:32;1603.4;#DIV/0!;00.01.1900 00:00:00
7114;19.08.2019 14:32;1574.2;#DIV/0!;00.01.1900 00:00:00
7115;19.08.2019 14:32;1566;#DIV/0!;00.01.1900 00:00:00
7116;19.08.2019 14:32;1556.7;#DIV/0!;00.01.1900 00:00:00
7117;19.08.2019 14:32;1619.6;#DIV/0!;00.01.1900 00:00:00
7118;19.08.2019 14:32;1594.8;#DIV/0!;00.01.1900 00:00:00
7119;19.08.2019 14:32;1567;#DIV/0!;00.01.1900 00:00:00
7120;19.08.2019 14:32;1572.2;#DIV/0!;00.01.1900 00:00:00
7121;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7122;19.08.2019 14:32;1609.1;#DIV/0!;00.01.1900 00:00:00
7123;19.08.2019 14:32;1622;#DIV/0!;00.01.1900 00:00:00
7124;19.08.2019 14:32;1572.6;#DIV/0!;00.01.1900 00:00:00
7125;19.08.2019 14:32;1645.6;#DIV/0!;00.01.1900 00:00:00
7126;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7127;19.08.2019 14:32;1587.5;#DIV/0!;00.01.1900 00:00:00
7128;19.08.2019 14:32;1622;#DIV/0!;00.01.1900 00:00:00
7129;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7130;19.08.2019 14:32;1600;#DIV/0!;00.01.1900 00:00:00
7131;19.08.2019 14:32;1564.9;#DIV/0!;00.01.1900 00:00:00
7132;19.08.2019 14:32;1573.8;#DIV/0!;00.01.1900 00:00:00
7133;19.08.2019 14:32;1581.1;#DIV/0!;00.01.1900 00:00:00
7134;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7135;19.08.2019 14:32;1625.5;#DIV/0!;00.01.1900 00:00:00
7136;19.08.2019 14:32;1585.6;#DIV/0!;00.01.1900 00:00:00
7137;19.08.2019 14:32;1620.9;#DIV/0!;00.01.1900 00:00:00
7138;19.08.2019 14:32;1614.4;#DIV/0!;00.01.1900 00:00:00
7139;19.08.2019 14:32;1608.1;#DIV/0!;00.01.1900 00:00:00
7140;19.08.2019 14:32;1669.3;#DIV/0!;00.01.1900 00:00:00
7141;19.08.2019 14:32;1588;#DIV/0!;00.01.1900 00:00:00
7142;19.08.2019 14:32;1593.1;#DIV/0!;00.01.1900 00:00:00
7143;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7144;19.08.2019 14:32;1592.3;#DIV/0!;00.01.1900 00:00:00
7145;19.08.2019 14:32;1604.5;#DIV/0!;00.01.1900 00:00:00
7146;19.08.2019 14:32;1566;#DIV/0!;00.01.1900 00:00:00
7147;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7148;19.08.2019 14:32;1574.2;#DIV/0!;00.01.1900 00:00:00
7149;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7150;19.08.2019 14:32;1609.5;#DIV/0!;00.01.1900 00:00:00
7151;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7152;19.08.2019 14:32;1575.9;#DIV/0!;00.01.1900 00:00:00
7153;19.08.2019 14:32;1688.7;#DIV/0!;00.01.1900 00:00:00
7154;19.08.2019 14:32;1626.8;#DIV/0!;00.01.1900 00:00:00
7155;19.08.2019 14:32;1589.7;#DIV/0!;00.01.1900 00:00:00
7156;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7157;19.08.2019 14:32;1658.5;#DIV/0!;00.01.1900 00:00:00
7158;19.08.2019 14:32;1576.3;#DIV/0!;00.01.1900 00:00:00
7159;19.08.2019 14:32;NaN;#DIV/0!;00.01.1900 00:00:00
7160;19.08.2019 14:32;1594.5;#DIV/0!;00.01.1900 00:00:00
7161;19.08.2019 14:32;1662.7;#DIV/0!;00.01.1900 00:00:00
7162;19.08.2019 14:32;1672.2;#DIV/0!;00.01.1900 00:00:00
7163;19.08.2019 14:32;1600;#DIV/0!;00.01.1900 00:00:00
7164;19.08.2019 14:33;1614.4;#DIV/0!;00.01.1900 00:00:00
7165;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7166;19.08.2019 14:33;1570.1;#DIV/0!;00.01.1900 00:00:00
7167;19.08.2019 14:33;1595.9;#DIV/0!;00.01.1900 00:00:00
7168;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7169;19.08.2019 14:33;1643.3;#DIV/0!;00.01.1900 00:00:00
7170;19.08.2019 14:33;1600.2;#DIV/0!;00.01.1900 00:00:00
7171;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7172;19.08.2019 14:33;1631.7;#DIV/0!;00.01.1900 00:00:00
7173;19.08.2019 14:33;1589.3;#DIV/0!;00.01.1900 00:00:00
7174;19.08.2019 14:33;1587.3;#DIV/0!;00.01.1900 00:00:00
7175;19.08.2019 14:33;1654.4;#DIV/0!;00.01.1900 00:00:00
7176;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7177;19.08.2019 14:33;1617.5;#DIV/0!;00.01.1900 00:00:00
7178;19.08.2019 14:33;1610.3;#DIV/0!;00.01.1900 00:00:00
7179;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7180;19.08.2019 14:33;1586.6;#DIV/0!;00.01.1900 00:00:00
7181;19.08.2019 14:33;1632;#DIV/0!;00.01.1900 00:00:00
7182;19.08.2019 14:33;1628.4;#DIV/0!;00.01.1900 00:00:00
7183;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7184;19.08.2019 14:33;1634;#DIV/0!;00.01.1900 00:00:00
7185;19.08.2019 14:33;1634;#DIV/0!;00.01.1900 00:00:00
7186;19.08.2019 14:33;1595.9;#DIV/0!;00.01.1900 00:00:00
7187;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7188;19.08.2019 14:33;1619.9;#DIV/0!;00.01.1900 00:00:00
7189;19.08.2019 14:33;1591.8;#DIV/0!;00.01.1900 00:00:00
7190;19.08.2019 14:33;1666;#DIV/0!;00.01.1900 00:00:00
7191;19.08.2019 14:33;1583.5;#DIV/0!;00.01.1900 00:00:00
7192;19.08.2019 14:33;1668;#DIV/0!;00.01.1900 00:00:00
7193;19.08.2019 14:33;1625.3;#DIV/0!;00.01.1900 00:00:00
7194;19.08.2019 14:33;1613.4;#DIV/0!;00.01.1900 00:00:00
7195;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7196;19.08.2019 14:33;1611.3;#DIV/0!;00.01.1900 00:00:00
7197;19.08.2019 14:33;1574.2;#DIV/0!;00.01.1900 00:00:00
7198;19.08.2019 14:33;1622.7;#DIV/0!;00.01.1900 00:00:00
7199;19.08.2019 14:33;1624.7;#DIV/0!;00.01.1900 00:00:00
7200;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7201;19.08.2019 14:33;1587.6;#DIV/0!;00.01.1900 00:00:00
7202;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7203;19.08.2019 14:33;1667;#DIV/0!;00.01.1900 00:00:00
7204;19.08.2019 14:33;1652.6;#DIV/0!;00.01.1900 00:00:00
7205;19.08.2019 14:33;1633;#DIV/0!;00.01.1900 00:00:00
7206;19.08.2019 14:33;1666.2;#DIV/0!;00.01.1900 00:00:00
7207;19.08.2019 14:33;1634.3;#DIV/0!;00.01.1900 00:00:00
7208;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7209;19.08.2019 14:33;1653.6;#DIV/0!;00.01.1900 00:00:00
7210;19.08.2019 14:33;1686.6;#DIV/0!;00.01.1900 00:00:00
7211;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7212;19.08.2019 14:33;1583.9;#DIV/0!;00.01.1900 00:00:00
7213;19.08.2019 14:33;1651.8;#DIV/0!;00.01.1900 00:00:00
7214;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7215;19.08.2019 14:33;1638.9;#DIV/0!;00.01.1900 00:00:00
7216;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7217;19.08.2019 14:33;1625;#DIV/0!;00.01.1900 00:00:00
7218;19.08.2019 14:33;1615.8;#DIV/0!;00.01.1900 00:00:00
7219;19.08.2019 14:33;1609.6;#DIV/0!;00.01.1900 00:00:00
7220;19.08.2019 14:33;1570.1;#DIV/0!;00.01.1900 00:00:00
7221;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7222;19.08.2019 14:33;1622.7;#DIV/0!;00.01.1900 00:00:00
7223;19.08.2019 14:33;NaN;#DIV/0!;00.01.1900 00:00:00
7224;19.08.2019 14:34;1682.5;#DIV/0!;00.01.1900 00:00:00
7225;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7226;19.08.2019 14:34;1646.7;#DIV/0!;00.01.1900 00:00:00
7227;19.08.2019 14:34;1645.6;#DIV/0!;00.01.1900 00:00:00
7228;19.08.2019 14:34;1626.1;#DIV/0!;00.01.1900 00:00:00
7229;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7230;19.08.2019 14:34;1650.5;#DIV/0!;00.01.1900 00:00:00
7231;19.08.2019 14:34;1704.6;#DIV/0!;00.01.1900 00:00:00
7232;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7233;19.08.2019 14:34;1636.1;#DIV/0!;00.01.1900 00:00:00
7234;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7235;19.08.2019 14:34;1646.4;#DIV/0!;00.01.1900 00:00:00
7236;19.08.2019 14:34;1679.4;#DIV/0!;00.01.1900 00:00:00
7237;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7238;19.08.2019 14:34;1685.9;#DIV/0!;00.01.1900 00:00:00
7239;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7240;19.08.2019 14:34;1669.9;#DIV/0!;00.01.1900 00:00:00
7241;19.08.2019 14:34;1648.2;#DIV/0!;00.01.1900 00:00:00
7242;19.08.2019 14:34;1675.3;#DIV/0!;00.01.1900 00:00:00
7243;19.08.2019 14:34;1632;#DIV/0!;00.01.1900 00:00:00
7244;19.08.2019 14:34;1673.2;#DIV/0!;00.01.1900 00:00:00
7245;19.08.2019 14:34;1618.6;#DIV/0!;00.01.1900 00:00:00
7246;19.08.2019 14:34;1625.8;#DIV/0!;00.01.1900 00:00:00
7247;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7248;19.08.2019 14:34;1637.1;#DIV/0!;00.01.1900 00:00:00
7249;19.08.2019 14:34;1671.1;#DIV/0!;00.01.1900 00:00:00
7250;19.08.2019 14:34;1705.2;#DIV/0!;00.01.1900 00:00:00
7251;19.08.2019 14:34;1712.4;#DIV/0!;00.01.1900 00:00:00
7252;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7253;19.08.2019 14:34;1621.6;#DIV/0!;00.01.1900 00:00:00
7254;19.08.2019 14:34;1685.6;#DIV/0!;00.01.1900 00:00:00
7255;19.08.2019 14:34;1772.2;#DIV/0!;00.01.1900 00:00:00
7256;19.08.2019 14:34;1683.5;#DIV/0!;00.01.1900 00:00:00
7257;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7258;19.08.2019 14:34;1587.6;#DIV/0!;00.01.1900 00:00:00
7259;19.08.2019 14:34;1659.3;#DIV/0!;00.01.1900 00:00:00
7260;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7261;19.08.2019 14:34;1672.4;#DIV/0!;00.01.1900 00:00:00
7262;19.08.2019 14:34;1648.7;#DIV/0!;00.01.1900 00:00:00
7263;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7264;19.08.2019 14:34;1683.7;#DIV/0!;00.01.1900 00:00:00
7265;19.08.2019 14:34;1675.3;#DIV/0!;00.01.1900 00:00:00
7266;19.08.2019 14:34;1662.9;#DIV/0!;00.01.1900 00:00:00
7267;19.08.2019 14:34;1648.5;#DIV/0!;00.01.1900 00:00:00
7268;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7269;19.08.2019 14:34;1685.6;#DIV/0!;00.01.1900 00:00:00
7270;19.08.2019 14:34;1654.1;#DIV/0!;00.01.1900 00:00:00
7271;19.08.2019 14:34;1630.6;#DIV/0!;00.01.1900 00:00:00
7272;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7273;19.08.2019 14:34;1686.4;#DIV/0!;00.01.1900 00:00:00
7274;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7275;19.08.2019 14:34;1711.9;#DIV/0!;00.01.1900 00:00:00
7276;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7277;19.08.2019 14:34;1701;#DIV/0!;00.01.1900 00:00:00
7278;19.08.2019 14:34;1678.9;#DIV/0!;00.01.1900 00:00:00
7279;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7280;19.08.2019 14:34;1693.8;#DIV/0!;00.01.1900 00:00:00
7281;19.08.2019 14:34;1673.2;#DIV/0!;00.01.1900 00:00:00
7282;19.08.2019 14:34;1664.9;#DIV/0!;00.01.1900 00:00:00
7283;19.08.2019 14:34;NaN;#DIV/0!;00.01.1900 00:00:00
7284;19.08.2019 14:35;1626.8;#DIV/0!;00.01.1900 00:00:00
7285;19.08.2019 14:35;1643.3;#DIV/0!;00.01.1900 00:00:00
7286;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7287;19.08.2019 14:35;1704.6;#DIV/0!;00.01.1900 00:00:00
7288;19.08.2019 14:35;1595.9;#DIV/0!;00.01.1900 00:00:00
7289;19.08.2019 14:35;1687.6;#DIV/0!;00.01.1900 00:00:00
7290;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7291;19.08.2019 14:35;1668;#DIV/0!;00.01.1900 00:00:00
7292;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7293;19.08.2019 14:35;1645.4;#DIV/0!;00.01.1900 00:00:00
7294;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7295;19.08.2019 14:35;1637.1;#DIV/0!;00.01.1900 00:00:00
7296;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7297;19.08.2019 14:35;1753.6;#DIV/0!;00.01.1900 00:00:00
7298;19.08.2019 14:35;1708.2;#DIV/0!;00.01.1900 00:00:00
7299;19.08.2019 14:35;1700.9;#DIV/0!;00.01.1900 00:00:00
7300;19.08.2019 14:35;1674;#DIV/0!;00.01.1900 00:00:00
7301;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7302;19.08.2019 14:35;1724.1;#DIV/0!;00.01.1900 00:00:00
7303;19.08.2019 14:35;1652.3;#DIV/0!;00.01.1900 00:00:00
7304;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7305;19.08.2019 14:35;1632;#DIV/0!;00.01.1900 00:00:00
7306;19.08.2019 14:35;1707.2;#DIV/0!;00.01.1900 00:00:00
7307;19.08.2019 14:35;1664.9;#DIV/0!;00.01.1900 00:00:00
7308;19.08.2019 14:35;1651;#DIV/0!;00.01.1900 00:00:00
7309;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7310;19.08.2019 14:35;1740.2;#DIV/0!;00.01.1900 00:00:00
7311;19.08.2019 14:35;1646.4;#DIV/0!;00.01.1900 00:00:00
7312;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7313;19.08.2019 14:35;1732;#DIV/0!;00.01.1900 00:00:00
7314;19.08.2019 14:35;1701;#DIV/0!;00.01.1900 00:00:00
7315;19.08.2019 14:35;1652.6;#DIV/0!;00.01.1900 00:00:00
7316;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7317;19.08.2019 14:35;1674.2;#DIV/0!;00.01.1900 00:00:00
7318;19.08.2019 14:35;1616.5;#DIV/0!;00.01.1900 00:00:00
7319;19.08.2019 14:35;1752.7;#DIV/0!;00.01.1900 00:00:00
7320;19.08.2019 14:35;1710.3;#DIV/0!;00.01.1900 00:00:00
7321;19.08.2019 14:35;1691.8;#DIV/0!;00.01.1900 00:00:00
7322;19.08.2019 14:35;1715.5;#DIV/0!;00.01.1900 00:00:00
7323;19.08.2019 14:35;1686.6;#DIV/0!;00.01.1900 00:00:00
7324;19.08.2019 14:35;1700.9;#DIV/0!;00.01.1900 00:00:00
7325;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7326;19.08.2019 14:35;1694.7;#DIV/0!;00.01.1900 00:00:00
7327;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7328;19.08.2019 14:35;1706.2;#DIV/0!;00.01.1900 00:00:00
7329;19.08.2019 14:35;1657.2;#DIV/0!;00.01.1900 00:00:00
7330;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7331;19.08.2019 14:35;1721.5;#DIV/0!;00.01.1900 00:00:00
7332;19.08.2019 14:35;1721.1;#DIV/0!;00.01.1900 00:00:00
7333;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7334;19.08.2019 14:35;1673;#DIV/0!;00.01.1900 00:00:00
7335;19.08.2019 14:35;1757.7;#DIV/0!;00.01.1900 00:00:00
7336;19.08.2019 14:35;1730.8;#DIV/0!;00.01.1900 00:00:00
7337;19.08.2019 14:35;1709.1;#DIV/0!;00.01.1900 00:00:00
7338;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7339;19.08.2019 14:35;1727.8;#DIV/0!;00.01.1900 00:00:00
7340;19.08.2019 14:35;1707.2;#DIV/0!;00.01.1900 00:00:00
7341;19.08.2019 14:35;1684.5;#DIV/0!;00.01.1900 00:00:00
7342;19.08.2019 14:35;1685.6;#DIV/0!;00.01.1900 00:00:00
7343;19.08.2019 14:35;NaN;#DIV/0!;00.01.1900 00:00:00
7344;19.08.2019 14:36;1706.2;#DIV/0!;00.01.1900 00:00:00
