Counts[][0],Counts[][1],Counts[][2],Counts[][3],Counts[][4],Counts[][5],Counts[][6],Counts[][7],Counts[][8],Counts[][9],Counts[][10],Counts[][11],Counts[][12],Counts[][13],Counts[][14],Counts[][15],Counts[][16],Counts[][17],Counts[][18],Counts[][19],Counts[][20],Counts[][21],Counts[][22],Counts[][23],Counts[][24],Counts[][25],Counts[][26],Counts[][27],Counts[][28],Counts[][29],Counts[][30],Counts[][31],Counts[][32],Counts[][33],Counts[][34],Counts[][35],Counts[][36],Counts[][37],Counts[][38],Counts[][39],Counts[][40],Counts[][41],Counts[][42],Counts[][43],Counts[][44],Counts[][45],Counts[][46],Counts[][47],Counts[][48],Counts[][49],Counts[][50],Counts[][51],Counts[][52],Counts[][53],Counts[][54],Counts[][55],Counts[][56],Counts[][57],Counts[][58],Counts[][59],Counts[][60],Counts[][61],Counts[][62],Counts[][63],Counts[][64],Counts[][65],Counts[][66],Counts[][67],Counts[][68],Counts[][69],Counts[][70],Counts[][71],Counts[][72],Counts[][73],Counts[][74],Counts[][75],Counts[][76],Counts[][77],Counts[][78],Counts[][79],Counts[][80],Counts[][81],Counts[][82],Counts[][83],Counts[][84],Counts[][85],Counts[][86],Counts[][87],Counts[][88],Counts[][89],Counts[][90],Counts[][91],Counts[][92],Counts[][93],Counts[][94],Counts[][95],Counts[][96],Counts[][97],Counts[][98],Counts[][99],Counts[][100],Counts[][101],Counts[][102],Counts[][103],Counts[][104],Counts[][105],Counts[][106],Counts[][107],Counts[][108]
512.417,587.011,111.901,284.184,320.965,276.912,0,332.656,79.4144,121.117,174.978,70.1161,268.023,324.157,122.664,362.479,233.091,55.1915,105.492,97.6924,249.473,-5.02753,140.697,84.2257,195.471,7.79459,122.704,77.3543,221.09,338.473,356.046,141.928,175.904,281.876,318.657,304.593,174.447,178.128,12.6046,275.831,135.776,115.718,175.28,208.312,208.314,274.82,229.334,144.016,266.461,97.2989,306.879,205.008,398.913,389.898,581.429,185.151,277.698,258.631,279.834,374.165,301.355,242.741,305.352,117.16,179.401,64.1105,63.2151,169.467,20.1981,75.6064,23.8139,51.9564,-40.1543,31.9039,-5.59537,3.99428,16.0498,25.7574,25.9716,94.608,31.8989,0,32.7054,165.147,67.2472,88.2256,-7.68975,0,35.7823,0,0,0,0,0,0,0,0,0,0,0,44.0845,0,0,0,0,0,0,0,0
0,362.068,223.801,208.756,251.142,224.816,436.206,249.492,79.4144,0,218.326,138.711,268.746,297.963,210.917,176.367,-4.11387,-2.39578,160.878,156.75,142.065,158.088,43.8694,187.614,90.4854,314.333,194.534,98.5836,218.725,120.643,197.277,22.3399,142.016,99.1273,54.7675,89.8402,49.819,184.692,49.2367,321.499,153.174,244.487,117.596,172.721,167.501,191.866,156.557,249.067,137.139,178.337,-6.28285,211.3,364.852,185.865,120.916,109.365,126.683,125.945,270.58,173.729,111.799,126.831,154.102,53.7972,47.3749,53.0581,78.1152,56.7471,97.3178,121.988,152.388,23.5509,29.3939,86.988,29.1584,0,25.4565,-4.20789,28.5321,0.522497,0,64.3717,-3.29287,9.19045,14.4747,0,0,0,0,0,-3.27638,21.7426,-6.54818,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2487,18.1071,0
719.626,362.068,671.403,313.134,0,92.3041,87.2413,166.328,79.4144,151.809,218.326,137.427,65.8089,-1.21939,60.4804,57.7394,115.847,168.449,53.3079,314.577,-5.94059,299.917,98.5031,85.5733,153.036,155.842,83.2731,118.831,79.5773,223.582,191.79,62.799,-10.9488,242.268,241.573,60.4162,77.1407,208.355,51.8836,181.481,249.559,232.974,91.5383,246.22,191.221,85.5991,169.01,422.025,122.613,148.8,153.708,77.5154,174.1,209.192,74.6683,56.8685,125.264,24.1516,302.794,87.79,213.504,192.011,180.957,171.178,130.682,245.164,205.938,106.087,121.476,77.5648,85.6098,81.9858,106.922,58.3247,103.744,108.566,0,0,47.259,28.4824,44.9957,64.3717,0,0,0,0,68.9455,35.4171,35.7823,0,0,0,38.2687,0,39.5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679.13,483.92,655.879,1132.68,810.637,312.311,489.991,501.069,474.495,1046.49,407.018,112.697,198.535,257.116,118.745,172.981,167.888,280.217,209.747,421.887,247.696,92.3678,326.496,216.978,459.425,482.541,425.718,196.036,492.293,177.582,425.045,241.825,461.258,550.689,142.971,358.675,250.207,381.774,173.641,233.476,427.1,363.871,339.928,294.483,96.0005,264.704,284.756,329.727,254.994,262.711,229.818,240.879,163.481,406.928,279.876,374.313,455.645,330.584,96.9697,61.8082,115.023,237.146,351.606,118.621,171.06,142.543,98.9447,16.9427,120.496,32.2256,31.4672,200.339,24.1491,-9.88768,29.8339,36.1982,79.2453,21.5707,57.0014,102.429,87.7862,29.4231,-15.6606,51.8835,3.15694,65.167,103.769,0,0,-2.38955,-22.2686,37.542,0,0,0,0,0,41.6657,0,0,0,0,0,0,0,47.905,0,0,0
752.293,707.7,433.157,430.986,97.9343,646.129,174.483,415.82,238.243,424.735,247.753,69.6442,58.3065,200.575,121.994,53.735,56.451,166.744,275.019,261.841,520.594,47.1194,94.8898,184.36,229.642,400.475,87.5372,202.098,63.0998,198.344,-4.04144,99.7682,87.2859,179.862,61.2881,127.533,49.8858,232.035,368.788,118.427,25.7081,179.181,412.524,76.0022,123.245,131.402,224.803,137.516,33.6086,108.697,132.252,-15.8178,111.825,51.4758,41.2867,86.9039,128.295,53.4713,55.6247,104.96,27.2955,51.0264,166.986,54.7086,168.774,20.2642,131.407,47.4026,-8.3665,106.626,275.351,29.077,-14.4186,-3.62037,-11.7436,90.5023,0,0,31.0099,0,31.8989,64.3717,0,0,0,34.1885,0,35.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,0,223.801,104.378,391.737,92.3041,174.483,83.1639,158.829,0,145.551,218.316,184.36,201.044,186.484,-0.496076,56.5001,48.1298,108.239,157.077,50.8617,44.092,144.535,137.844,112.119,17.2677,128.061,423.44,73.4859,117.722,35.5619,191.353,69.9525,144.367,102.43,105.479,65.502,160.351,180.956,84.4863,62.1194,59.3581,87.881,49.9152,107.54,17.517,44.9668,54.1995,196.181,203.667,39.9219,21.7184,7.2823,49.5176,158.983,73.8677,62.8224,70.2274,15.2742,65.3676,137.526,72.962,7.44444,78.7702,79.3429,11.9239,-10.5815,78.6256,46.8726,50.1308,27.4813,26.2202,-5.36393,19.7568,59.6677,22.5129,-18.515,-19.1364,119.021,0,31.8989,0,0,66.0588,0,0,103.769,0,0,36.2114,36.859,37.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.751,0,209.355,326.608,391.737,369.216,174.483,249.492,238.243,303.619,291.101,65.7502,200.236,192.972,81.6928,460.62,345.831,217.403,268.518,508.847,285.948,477.462,98.5991,174.305,159.312,332.538,204.068,502.489,386.66,212.909,203.502,146.15,172.759,429.312,83.8349,162.114,297.467,320.698,74.8896,157.015,76.9951,120.097,213.603,243.327,233.347,359.922,238.76,4.65539,352.989,70.8805,93.5998,221.786,334.552,506.757,259.495,320.612,167.549,223.452,346.323,241.245,212.886,248.829,29.4034,261.972,275.899,134.145,111.356,199.501,85.1921,273.307,215.415,130.74,230.021,64.4492,61.553,97.0984,27.9545,134.476,-0.9654,114.921,92.9209,32.1859,98.1161,0,3.15694,30.9785,103.535,35.4171,0,36.2114,36.859,37.542,38.2687,116.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719.626,241.378,447.602,104.378,195.869,369.216,348.965,415.82,79.4144,227.714,291.101,153.541,249.939,128.137,248.254,117.776,228.058,616.993,161.833,100.434,257.568,398.653,237.816,131.701,185.085,181.152,384.53,459.983,147.477,237.43,84.2673,127.703,204.244,298.657,21.3493,5.15683,210.078,269.378,355.751,148.967,48.2323,247.678,233.686,98.1461,160.94,157.59,30.6112,145.154,81.1648,220.397,227.736,43.8841,110.402,171.323,172.589,131.559,146.282,137.411,152.146,70.9992,137.476,142.565,141.038,130.839,73.6627,164.284,66.6551,63.5101,24.918,174.001,98.2301,-30.8179,130.329,32.8371,56.5657,35.3211,32.7325,85.2796,31.0099,63.072,0,1.64089,63.7434,33.0294,70.4042,30.9785,69.1796,0,19.8376,16.1359,36.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,321.256,297.659,223.031,92.3041,0,85.2496,315.666,151.809,100.41,261.451,125.502,64.3997,230.59,197.764,-3.83652,55.3816,-1.82107,106.05,59.6733,80.3684,88.1817,43.2405,41.8592,174.935,194.764,60.9856,73.8231,25.3444,238.962,182.669,269.399,114.066,101.547,151.556,57.132,61.2994,146.205,260.529,90.3876,88.5988,16.5312,14.4839,127.732,175.158,189.374,21.4953,137.082,186.853,11.992,65.4711,53.2161,167.021,71.9401,67.5729,49.0681,42.2458,207.64,68.9922,50.8533,192.307,95.6586,9.76325,-7.86909,75.6464,-3.95827,50.7696,78.999,16.2819,67.8217,12.4721,20.8054,-16.1088,34.7714,-45.6175,11.9047,11.5861,18.9903,110.606,-7.02627,-18.021,20.3401,4.67866,0,0,0,35.179,71.5646,36.2114,36.859,37.542,114.806,0,79.0141,40.3074,0,83.3313,0,0,0,0,0,0,0,0,0,0,0
2191.54,2398.51,2305.5,1861.33,1689.16,1632.89,1402.75,963.681,1855.89,1030.8,855.799,1344.23,1072.11,818.551,461.3,1146.87,741.995,775.395,798.181,526.371,510.187,437.744,483.176,128.991,148.862,146.846,290.343,149.709,500.972,267.8,348.446,248.34,389.951,359.927,325.647,202.473,359.391,373.492,66.9351,322.895,126.251,320.883,412.269,238.985,17.3787,108.384,190.317,410.724,311.979,262.094,404.694,212.921,142.877,337.726,306.389,240.809,200.495,389.017,58.5377,174.134,338.266,145.102,242.929,439.097,322.51,291.01,72.8712,160.929,114.049,21.0271,227.941,111.253,151.723,-31.5284,195.771,111.957,51.0342,62.9137,200.826,28.4824,56.7804,20.0371,145.943,50.7875,33.6236,68.377,138.359,35.179,0,108.634,0,0,38.2687,0,12.8737,27.1729,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,362.068,223.801,313.134,97.9343,276.912,174.483,83.1639,317.658,227.714,318.736,603.702,331.228,386.758,373.901,299.641,111.649,273.646,154.986,446.62,109.256,35.9789,532.057,229.242,163.462,160.49,317.46,529.15,438.283,607.492,383.132,428.34,204.078,238.504,512.535,453.862,242.04,134.242,206.44,308.198,365.858,449.888,316.512,266.194,360.067,401.939,144.453,357.463,308.879,224.032,192.325,264.754,242.439,228.933,48.6707,93.8415,396.45,133.789,249.622,37.9339,101.091,26.8736,73.5523,34.5099,77.228,169.088,164.191,25.5887,82.0434,202.062,139,-2.6442,83.808,84.9281,0,-7.65459,23.1826,1.97166,8.97966,15.5196,-8.88179,0,-5.17014,25.4299,0,0,0,0,0,36.2114,-5.14424,-20.2614,0,21.5061,17.5837,0,0,0,0,0,0,0,0,0,0,0,49.0635,0,0
0,0,0,0,97.9343,0,261.724,83.1639,302.3,135.795,420.939,40.8825,-2.07987,298.306,80.9558,58.258,57.9545,280.803,274.865,160.401,48.9451,285.148,150.469,142.731,415.911,89.5047,38.5813,205.11,69.506,-10.4873,107.69,86.6988,285.12,23.7631,59.7115,26.7776,93.3526,189.315,244.218,151.364,172.594,164.114,3.12772,146.752,169.108,83.8599,103.704,139.956,194.568,203.681,125.816,198.902,212.77,207.228,-3.99924,148.745,64.8014,29.3072,36.9106,63.6957,-13.3125,59.5879,116.143,24.972,125.127,56.5285,23.8197,94.0927,80.2619,143.293,144.943,-14.3108,118.689,147.494,29.8339,120.67,30.4197,1.46876,91.5471,63.072,31.8989,0,0,0,33.6236,136.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6666,345.632,559.503,104.378,587.606,461.52,174.483,0,158.829,379.523,173.186,462.539,201.413,-4.00198,121.72,238.122,232.309,167.058,106.779,-1.17298,207.333,148.827,41.7967,324.552,229.577,216.904,142.829,181.249,156.764,34.86,31.6171,68.3898,197.916,267.969,59.563,200.87,211.648,248.808,192.956,86.6512,116.483,112.95,190.302,120.203,165.082,97.5383,255.55,138.675,56.0529,70.4431,144.209,91.568,132.074,205.409,199.072,45.807,48.2171,81.8577,214.872,145.019,44.567,102.241,203.289,191.537,69.3375,92.3341,20.2812,145.158,93.2834,92.2391,-24.2726,-11.7305,149.872,88.4966,89.5016,105.361,4.36307,17.7941,119.021,126.144,63.7978,0,65.4108,33.0294,89.4049,-9.98665,0,0,0,72.4228,0,37.542,0,0,0,0,0,0,0,43.1462,0,0,0,0,0,0,0,0,0
479.751,241.378,642.512,340.083,489.672,127.702,577.232,83.1639,381.715,546.011,363.877,416.862,266.284,166.338,582.247,238.962,111.967,413.567,140.76,474.331,153.001,393.629,239.269,277.129,459.236,134.337,302.593,297.985,250.423,173.747,101.655,281.385,161.682,254.353,133.148,40.8934,104.893,65.4903,251.141,255.402,279.924,145.989,170.557,58.9552,265.267,162.59,280.395,111.782,189.27,86.8747,194.691,79.2187,134.582,74.3589,62.2033,98.9087,109.561,97.1718,295.965,148.583,35.5486,73.7092,112.035,137.575,158.976,67.1161,63.3181,201.899,124.297,16.3616,18.3778,91.5135,53.2391,88.4966,81.6935,52.187,21.8014,0,0,126.144,0,-3.67364,-16.1393,33.0294,0,0,0,0,0,36.2114,0,0,0,0,0,0,40.8422,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,111.901,104.378,293.803,35.3983,53.7845,83.1639,0,75.9047,145.551,209.792,123.635,71.7381,311.889,118.636,117.462,75.7304,251.313,213.39,47.6756,46.3962,290.312,43.2532,135.113,132.877,-4.46824,120.172,206.563,-3.1131,150.743,116.557,110.733,113.782,99.9737,55.935,98.5342,97.669,126.813,23.1838,159.973,3.583,64.6282,-0.21056,32.338,203.207,74.2094,63.6919,44.213,130.603,25.4646,9.52147,-9.14905,0.822783,1.52654,-10.3055,89.7848,73.9124,121.285,45.4588,166.829,68.9551,41.4072,2.5865,108.879,92.8693,98.6513,89.9704,49.0699,54.0973,46.8227,30.3503,-35.6724,38.2477,23.3569,54.6679,-4.25411,21.6093,33.4515,-7.41046,55.1048,-2.76278,23.2274,28.0788,-7.55545,67.0911,34.5898,70.3581,71.5646,70.0333,51.4494,-5.12795,-15.7593,32.7753,0,0,0,0,0,0,0,0,0,0,0,47.905,0,32.0744,19.3971
479.751,482.757,223.801,208.756,0,184.608,107.413,230.263,158.829,151.809,291.101,348.529,260.667,5.98075,16.6914,99.0104,333.461,243.846,163.724,261.676,151.016,201.511,45.181,136.689,325.673,40.6062,121.035,32.9854,167.798,140.159,171.251,-7.75915,106.661,175.27,-7.70365,92.6762,206.588,201.918,-8.09769,59.9033,109.052,108.015,67.1303,185.033,26.1702,198.313,64.9905,34.3743,83.1767,43.4951,66.6827,260.518,64.3023,123.161,-4.97197,135.873,80.1832,162.123,50.501,87.1745,174.834,42.5852,-5.14818,-11.8364,-40.9361,34.7363,29.2398,24.9756,-39.1894,-90.6323,-11.4903,-68.5266,-82.0332,-92.8281,-1.96548,-42.362,-12.5997,134.296,84.2516,20.3761,46.435,189.442,212.798,74.7431,171.806,102.565,241.895,222.34,60.3482,253.48,110.577,112.626,76.5373,137.771,96.5978,0,40.8422,0,42.5409,0,0,0,0,0,0,0,0,0,0
239.875,120.689,209.355,639.742,0,276.912,0,417.905,156.837,379.523,509.427,68.292,199.295,663.536,547.214,56.5043,-4.68688,298.487,143.239,210.656,414.243,196.554,236.155,143.552,225.187,225.13,236.644,356.265,71.3711,111.57,75.5584,147.835,81.5054,149.97,168.678,47.3484,86.8469,204.621,202.367,195.479,52.3287,103.215,176.118,239.259,67.9474,338.855,60.6645,51.1736,116.349,49.4445,39.9031,154.197,157.92,109.555,67.5274,181.731,153.963,132.681,22.8486,158.402,175.714,106.495,49.2901,37.9745,124.655,47.8279,47.7021,-12.9044,42.3549,5.4459,-5.17464,49.7627,135.037,2.40501,179.003,24.8028,86.2181,25.7574,-5.03823,63.072,-0.570418,-11.2047,32.7054,165.147,0,19.8486,-7.68975,0,0,12.1239,0,0,0,0,0,0,0,0,0,0,44.0845,0,0,0,47.1644,0,0,0,0
0,120.689,447.602,208.756,195.869,92.3041,261.724,166.328,238.243,379.523,27.635,189.895,125.191,63.1799,59.3285,302.072,233.779,284.106,162.458,211.662,48.6202,244.5,90.0531,143.845,227.903,-2.14435,85.3501,38.4201,155.265,67.0887,114.837,220.703,217.483,-4.8385,105.543,43.4496,47.8192,69.587,196.69,236.05,152.415,114.035,171.351,63.0241,29.5602,84.0064,106.63,-16.1327,19.4113,40.9442,22.3884,161.615,66.9261,108.634,6.65163,10.3912,-7.55179,124.408,34.8053,191.319,178.995,118.235,27.6958,64.1318,116.665,186.95,51.2923,197.362,213.846,102.07,31.0321,-23.4275,-3.57595,-26.1606,0,46.9851,-31.9907,30.7225,-14.7608,-3.05356,0,0,-6.18265,49.8629,18.5485,0,69.1796,0,0,0,0,0,38.2687,0,0,0,0,41.6657,170.164,0,0,0,0,0,0,0,0,0,0
512.417,1433,1453.63,1536.72,725.316,761.943,838.956,332.656,778.787,697.821,654.978,775.732,1049.46,1246.95,769.168,35.2493,110.666,506.711,157.83,528.126,254.03,392.067,347.799,372.58,346.843,245.144,362.872,278.42,335.851,210.991,206.66,109.382,68.3678,256.558,102.896,48.9442,222.968,30.6076,232.214,201.391,25.0754,111.967,97.0361,97.7125,80.2228,2.21469,105.908,29.4655,43.2632,-9.90549,51.8646,98.3242,138.659,241.013,140.428,50.0328,187.325,43.0829,168.176,226.798,20.5358,163.63,17.3159,43.6474,72.4281,-8.35937,-7.60294,51.3888,3.56508,57.3171,57.9771,-4.53789,128.258,1.25759,29.8339,30.1674,30.4197,30.7225,0,34.1558,-26.6454,0,0,0,0,0,0,0,0,0,0,0,0,64.5182,52.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679.13,2051.72,2306.57,1936.76,1801.64,2141.69,1174.64,1810.38,922.259,1713.78,1132.98,1010.81,1049.84,1346.71,1211.78,1145.16,708.797,1130.88,805.292,684.283,460.4,446.963,284.219,181.387,459.481,846.645,477.235,293.338,381.785,193.348,273.905,184.125,276.28,252.712,113.78,350.39,160.764,101.687,674.232,195.79,81.6281,113.815,140.349,319.211,257.557,530.19,240.523,59.4434,224.036,325.355,268.939,264.566,111.51,177.514,169.55,117.148,120.226,156.699,-35.5172,70.8333,99.9121,99.5836,82.4549,112.204,147.232,6.16317,51.1595,163.162,-7.86567,111.22,57.9771,29.1596,29.3939,29.4989,0,0,0,122.89,0,31.536,5.99863,26.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959.501,483.92,222.722,417.511,698.153,669.639,751.715,332.656,381.715,636.435,568.282,275.859,330.586,292.108,797.154,400.63,818.559,474.982,312.306,581.881,358.6,488.819,516.615,598.577,43.92,131.978,264.343,85.6268,166.643,36.493,201.372,231.631,62.6381,34.4274,97.5849,100.351,-9.10306,17.2251,9.28576,85.3327,-21.6482,7.86637,211.582,28.6186,123.092,84.9055,62.4141,116.906,196.009,207.887,22.4618,273.068,87.28,81.1718,-14.6375,19.0217,48.3263,170.344,-6.64356,60.3275,-14.1193,96.6979,19.635,-13.2789,-4.1086,43.3536,30.566,4.80705,13.2156,-30.0616,37.6376,13.6269,68.4353,16.3285,46.411,49.39,-3.84035,0,37.2811,25.1584,63.7978,4.92267,93.114,33.0294,33.6236,34.1885,103.067,35.8934,19.8376,16.1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,1086.2,1007.1,1670.05,642.88,1957.09,1631.01,1541.66,1017.03,925.535,1164.41,905.369,1006.81,1184.23,1382.37,758.932,996.198,505.177,437.254,831.119,498.15,613.205,255.272,141.037,393.267,385.553,170.691,372.491,417.774,27.1928,79.8007,189.219,288.858,65.916,56.7871,13.334,84.9905,249.798,65.3235,247.256,-7.05936,49.405,244.646,88.9524,136.919,250.787,167.666,236.668,243.364,84.1339,-31.3734,123.191,91.9038,67.9248,18.5271,4.44704,77.0334,65.3804,5.78153,-36.2929,158.494,132.439,-50.0441,88.9333,48.1003,41.7866,25.0975,22.8536,75.3363,-4.20542,5.55945,155.904,-15.65,16.4185,143.574,-13.725,36.8463,0,0,0,0,32.1859,0,-26.2875,-36.5241,102.565,34.5898,0,35.7823,0,0,0,0,0,0,0,0,0,127.623,0,0,0,0,0,0,0,0,0,0
512.417,1070.93,432.078,848.497,587.606,923.041,563.79,1046.85,631.332,607.237,609.838,532.085,442.456,863.399,878.083,1186.68,1041.79,1305.85,903.276,1897.68,1596.91,1146.56,1810.12,1597.17,1571.89,1462.95,1993.52,1711.87,1773.95,2011.58,2084.31,2297.93,1725.59,1845.43,2323.34,2616,1893.07,1443.5,1612.29,1920.01,1490.85,1494.54,1374.45,1086.02,725.112,709.597,808.979,485.3,191.396,337.132,267.849,220.681,164.747,75.7336,338.029,88.7221,67.1984,121.849,144.872,56.7832,91.7021,69.1993,66.4624,2.11776,136.638,82.0907,79.7369,104.132,16.8154,-34.8791,-1.70419,62.4932,69.3258,-3.62037,12.4949,-11.4126,-17.1646,-9.07726,-5.01837,14.1665,126.67,64.3717,98.1161,-8.7625,21.4489,34.1885,0,35.179,35.7823,0,147.436,37.542,0,38.755,0,0,0,0,42.5409,0,0,0,0,0,0,0,0,0,0
32.6666,467.485,991.581,535.364,195.869,923.041,785.172,498.984,619.958,318.297,1164.41,564.166,1251.01,1564.37,923.058,622.489,346.507,244.271,409.038,667.675,790.764,541.748,375.885,180.162,593.796,26.5252,357.35,524.478,331.612,271.541,246.271,367.576,450.293,280.773,232.974,392.246,317.041,234.945,131.858,91.4531,88.5644,250.995,113.769,218.487,297.65,79.6655,-17.8532,66.3733,73.2049,5.71933,136.859,27.0898,41.0753,164.156,20.0293,35.6237,70.8563,83.137,109.665,56.4533,107.367,11.1444,120.363,71.622,55.9522,84.8999,79.4234,8.26707,74.8406,75.7938,-10.0674,-4.40919,0,133.94,43.5422,0,0,0,0,31.536,63.7978,0,32.7054,99.0883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,120.689,418.711,444.461,642.88,501.728,261.724,669.483,457.146,318.297,582.203,768.508,128.977,466.354,297.79,661.087,153.195,315.325,527.429,406.588,430.585,250.671,508.741,259.906,89.4243,268.127,307.301,343.207,220.39,104.806,105.57,31.4895,93.9676,162.481,79.5225,89.4065,24.7915,51.6815,64.8055,33.6765,220.017,117.497,37.103,62.4356,26.7638,87.3664,73.0467,135.781,22.7839,73.3175,4.52027,113.012,17.4019,10.9638,1.09114,35.741,7.92814,82.106,40.589,15.9605,51.1761,112.939,-8.91105,135.903,186.078,127.934,54.6809,94.9867,14.4401,-3.93247,59.8302,32.4057,-3.32236,-19.0482,27.8718,29.0113,9.54825,47.9763,0,-17.3695,93.4503,-18.021,0,-8.7625,-23.6406,-9.98665,34.5898,0,0,0,36.859,0,0,38.755,0,40.3074,0,0,42.5409,43.1462,0,0,0,0,0,0,0,0,0
2736.63,3211.63,3170.73,2798.73,3172.72,4044.68,2577.23,3601.07,4209.02,2381.07,2431.01,1620.61,1685.7,1498.34,2247.87,2216.62,1512.54,1392.95,1544.19,1608.84,1219.07,886.67,1537.04,1355.11,1377.47,1212.34,808.966,787.416,956.839,275.846,435.097,378.74,336.284,323.86,421.725,226.442,178.628,159.561,229.083,-10.665,217.624,149.684,123.563,152.664,249.231,6.59974,179.735,124.046,114.852,55.763,107.319,101.821,73.9783,3.29655,47.0296,-19.1632,71.0798,83.7336,111.79,0.850373,-4.87549,17.7479,61.1869,1.0224,118.814,133.302,10.2028,100.737,80.2619,1.22038,95.2922,56.2607,-14.4186,117.995,29.8339,111.945,60.8393,-20.493,48.4839,30.9039,31.8989,0,-6.18265,18.854,0,34.1885,0,0,0,0,0,67.3132,7.92127,0,0,0,0,41.6657,0,0,0,0,0,0,0,0,0,0,0
6607.3,6815.87,8148.47,10043.3,7701.03,9208.1,7772.49,11708,10098.3,8126.81,10934.1,10168.5,11747.2,9918.78,9468.71,9865.79,9764.09,9001.16,9438.16,8078.48,7455.16,7012.55,5921.94,5242.93,3958.3,3251.31,3018.82,2652.27,2195.61,1804.26,730.181,805.616,1437.77,1161.35,1080.67,464.496,330.124,163.623,150.824,348.252,227.668,106.1,120.783,275.826,139.125,47.9381,39.3535,193.857,198.28,127.139,71.8031,101.225,163.335,13.5226,71.148,107.39,111.999,25.768,257.879,12.0746,88.54,51.749,21.1364,65.86,214.949,-37.1651,75.2757,26.1428,85.0365,93.2985,285.763,69.328,44.1146,-26.293,76.2278,140.098,0,122.89,0,15.641,111.745,31.4757,46.2948,0,0,0,69.1796,0,35.7823,0,0,0,0,0,0,0.894142,39.9362,0,0,0,0,0,0,0,0,0,0,0,0
1537.25,1885.21,2220.33,1805.43,1912.19,2186.71,2469.81,3609.87,3663.08,3216.02,1904.08,2410.01,1186.8,1238.3,1472.92,899.266,1734.81,1110.27,957.849,1085.65,993.357,690.862,794.642,969.234,1250.61,728.876,711.772,441.283,684.97,494.559,430.409,421.812,320.461,367.362,685.783,398.332,298.796,228.161,254.895,171.411,140.835,127.795,155.307,263.157,138.982,294.02,529.763,131.144,122.078,197.916,218.596,179.818,274.786,217.066,83.0137,103.567,43.5273,4.7896,392.373,293.934,184.728,111.981,35.6752,142.656,223.507,256.115,66.4157,80.0091,224.957,231.634,8.73672,112.181,104.47,44.702,129.618,29.6741,91.259,25.7574,119.001,31.536,17.9959,106.912,-16.1393,99.0883,0,19.8486,26.9001,35.179,0,0,0,0,0,0,0,0,40.8422,0,0,0,44.0845,0,0,0,0,0,0,0,0
239.875,120.689,447.602,104.378,293.803,0,174.483,332.656,238.243,227.714,318.736,248.514,526.361,263.48,250.586,180.103,97.8903,148.122,198.338,319.829,266.931,570.344,345.098,326.081,-10.654,89.8776,130.551,172.381,98.4032,19.3392,275.249,384.548,137.309,226.216,247.315,23.2152,28.0209,17.8215,-23.0704,125.203,58.4547,114.839,83.9053,89.2748,76.378,145.202,88.5931,33.5865,300.133,47.4919,90.7293,26.4692,115.734,93.8816,2.05812,139.934,59.7984,130.096,114.138,126.631,169.885,-45.758,254.199,114.578,83.7655,82.722,27.6415,107.463,0,57.1145,26.9919,-9.1597,-14.4186,238.381,116.918,90.5023,0,-24.4971,-10.0367,31.536,0,0,0,49.8548,16.4955,34.1885,0,0,0,0,0,75.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.542,226.106,334.623,521.889,195.869,276.912,456.378,313.427,397.072,455.428,391.512,339.514,385.595,128.072,123.386,238.854,468.654,170.051,276.739,211.856,9.72851,136.807,194.897,143.755,135.011,182.409,88.3363,39.6737,2.03196,69.8372,163.732,-1.25703,38.1428,-2.5937,105.122,-7.12011,-6.27869,-7.96006,27.2828,25.9826,95.8285,22.7521,-7.44204,27.7293,31.2403,94.3197,22.8002,113.257,5.31098,118.285,-5.0944,54.0643,74.6607,31.097,19.6147,-8.89137,-14.1689,41.0548,23.2652,-37.3588,-11.2158,16.6126,15.9885,10.6771,87.0993,42.5145,0,55.0698,20.2335,-3.41458,28.9885,148.319,2.90278,29.4989,29.8339,30.1674,149.121,-6.58088,0,0,5.99863,26.1333,0,0,-11.4659,-9.98665,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1462,0,0,0,0,0,0,0,0,0
